,name,formatted_address,website,rating,lat,lng,distance_Lerma,distance_Florencia,distance_Fortuna,distance_Santa_Fe,distance_Tlalpan
174,Volvo Suecia Car Bosques Santa Fe,"Juan Salvador Agraz 73, Santa Fe, Contadero, Cuajimalpa de Morelos, 05348 Ciudad de México, CDMX, Mexico",http://sueciacarbosques.com/,4.0,19.3588683,-99.2782316,23.437242059489673,13.835224215812877,20.56565840723643,3.2146321609938355,13.549094611460156
175,Porsche Santa Fe,"Carr. México-Toluca 5420, La Rosita, El Yaqui, Cuajimalpa de Morelos, 05320 Ciudad de México, CDMX, Mexico",http://www.porsche-santafe.com/,4.4,19.363038500000002,-99.2813989,23.3104820127392,13.885008521873504,20.5095630245429,3.2295816317155333,14.095724777395105
176,Mulsanne Santa Fe,"Juan Salvador Agraz 97, Las Tinajas, Cuajimalpa de Morelos, 05370 Ciudad de México, CDMX, Mexico",http://www.mulsanne.com.mx/,4.7,19.3580845,-99.27801640000001,23.425506000372447,13.862201643271716,20.607387608545682,3.2531813701673546,13.478217570746674
177,Maserati Mexico,"Juan Salvador Agraz 61, Las Tinajas, Cuajimalpa de Morelos, 05370 Ciudad de México, CDMX, Mexico",http://www.maseratimexico.com/,4.9,19.3596409,-99.2794127,23.355084101282014,13.89597148665688,20.60057711022044,3.259579766413835,13.699575111103696
178,Distribuidora Lomas Anahuac,"Blvd. Magnocentro No. 3, La Herradura, 52760 Naucalpan de Juárez, Méx., Mexico",http://www.vw-lomasanahuac.com.mx/,4.1,19.400563000000002,-99.2739803,25.92395564096869,11.613229870288727,17.414081348011702,3.2864129378886417,16.49449081949561
179,Jaguar Land Rover Interlomas,"Boulevard Magnocentro 1 San Fernando La Herradura, San Fernando, 52760 Naucalpan de Juárez, Méx., Mexico",https://retailers.jaguarmexico.com.mx/interlomas,4.6,19.4009484,-99.27398740000001,25.945535243875174,11.604098595794312,17.392196495591357,3.320433022453952,16.52836491123531
180,Audi Center Interlomas,"Blvd. Magnocentro 7, Centro Urbano, San Fernando, 52760 Naucalpan de Juárez, Méx., Mexico",http://www.audicenterinterlomas.com.mx/,4.2,19.400644800000002,-99.2746493,25.868687041849288,11.679488605280042,17.46899644638843,3.337483242649503,16.545392651211532
181,Land Rover Interlomas,"Blvd. Magnocentro 1, La Herradura, 52760 Naucalpan de Juárez, Méx., Mexico",https://retailers.landrover.com.mx/interlomas,4.2,19.3993352,-99.27630140000001,25.645035897129745,11.882214412916683,17.69288624562332,3.3424843143913847,16.5421753252751
182,Jaguar Interlomas,"Blvd. Magnocentro 1, La Herradura, 52760 Naucalpan de Juárez, Méx., Mexico",https://retailers.jaguarmexico.com.mx/interlomas,5.0,19.3993353,-99.2763019,25.644996815120365,11.882262765126267,17.692924999071465,3.3425282721880527,16.542217245033356
183,Hyundai Interlomas,"Via Magna 19, Bosque de las Palmas, 52784 Naucalpan de Juárez, Méx., Mexico",https://hyundaiinterlomas.com.mx/,4.2,19.4022308,-99.2731069,26.098567902523637,11.482123647937616,17.238941323816565,3.3794207292404326,16.582928533006825
184,Seat Interlomas - Grupo Andrade,"Blvd. Magnocentro 3, San Fernando, 52787 La Herradura, Méx., Mexico",http://seatinterlomas.com.mx/,4.0,19.400403,-99.275617,25.768021111815795,11.784566860747859,17.56953035940851,3.3823407539389607,16.58828112375943
185,PICK UPLANDIA S.A DE C.V,"Av Centenario 1002, La Martinica, Álvaro Obregón, 01619 Ciudad de México, CDMX, Mexico",http://www.pickuplandia.com/,3.7,19.3608967,-99.2267574,28.587514978421567,9.509185036718764,16.7724120186556,3.4389093103492367,10.036298478186378
186,MINI Car Dealership Interlomas,"Blvd. Magnocentro 37, La Herradura, 52765 Naucalpan de Juárez, Méx., Mexico",http://www.interlomas.mini.com.mx/,4.3,19.403918899999997,-99.27185,26.30905493133398,11.313367885298844,17.028884360446423,3.462779462886933,16.65090983371812
187,Mercedes Benz Star Haus Interlomas,"Blvd. Magnocentro, Blvrd. Interlomas 37, La Herradura, 52760 Naucalpan de Juárez, Méx., Mexico",https://www.mercedes-benz-starhaus.com.mx/,3.8,19.4043095,-99.2718088,26.335526935874455,11.300297428769998,17.002786283411925,3.4974297839044675,16.682812826261635
188,technicar,"Federal México-toluca (Prol. Paseo de La Reforma) 5407, El Molino, Cuajimalpa de Morelos, 05240 Ciudad de México, CDMX, Mexico",http://technicar.com.mx,4.3,19.3627915,-99.28603570000001,22.853754462587105,14.323737872692666,20.89906073548001,3.6743122759346822,14.464167520097979
189,BMW Autobahn,"Blvd. Magnocentro 31, San Fernando, 52765 Naucalpan de Juárez, Méx., Mexico",https://www.bmw.com.mx/es/distribuidores/autobahn_interlomas.html,4.3,19.4059402,-99.2738515,26.249904477027087,11.475959556432926,17.09514362720988,3.7640372981977515,16.95621175420367
190,Chevrolet Interlomas,"Blvd. Magnocentro 35, La Herradura, 52765 Naucalpan de Juárez, Méx., Mexico",,3.9,19.4056588,-99.274376,26.186701265867324,11.535853054510953,17.158425332719847,3.7679605787929518,16.96483332342324
191,BUICK GMC Interlomas,"Blvd. Magnocentro 35, Centro Urbano, San Fernando, 52760 Naucalpan de Juárez, Méx., Mexico",https://www.buick.com.mx/localiza-distribuidor-buick#!?searchTerm=52765&searchType=postalCode,4.2,19.405743899999997,-99.27467440000001,26.165316179710675,11.564914349508996,17.18077226574005,3.7931800231695685,16.991371334203595
192,Kia Interlomas Huixquilucan,"Blvd. Magnocentro Norte 54, Bosque de las Palmas, 52786 Naucalpan de Juárez, Méx., Mexico",http://dealers.kia.com/mx/interlomas,4.3,19.406006,-99.27511870000001,26.14159174090512,11.60549841748598,17.206607185842834,3.843331207538083,17.042804522626703
193,Honda Certificados Interlomas,"Circuito Empresarial 5, Paraje la Coronita, 52760 Huixquilucan de Degollado, Méx., Mexico",http://www.honda.mx/,4.1,19.4063169,-99.274736,26.19399933127893,11.559766302751749,17.154590033455534,3.849585667399914,17.045673115636067
194,Presition Car Service,"Calz. de las Águilas 1072, Puente Colorado, Álvaro Obregón, 01710 Alvaro Obregón, CDMX, Mexico",,,19.3484807,-99.2303021,27.822773337118395,10.801172285176591,18.111539930515942,4.082067285944009,9.12603837720272
195,Chevrolet Cuajimalpa,"Carr. México-Toluca 5600, Lomas de Memetla, Cuajimalpa de Morelos, 05330 Ciudad de México, CDMX, Mexico",http://www.chevrolet.com.mx/,4.1,19.3604878,-99.288871,22.47813049733642,14.707752104016768,21.291159352764485,4.054859248048973,14.552895829636817
196,SEMINUEVOS ÁGUILAS,"Calz. de las Águilas No. 1301, Col, Puente Colorado, Álvaro Obregón, 01730 Ciudad de México, CDMX, Mexico",http://www.seminuevosaguilas.com/,3.9,19.3482838,-99.23089990000001,27.756381694746082,10.857318680360672,18.164956165958525,4.060347488152288,9.148254568811376
197,Servicio Lincoln Santa Fe,"Cándido Avilés 14, Memetla, Cuajimalpa de Morelos, 05330 Ciudad de México, CDMX, Mexico",http://lincolnmylsa.mx/,4.8,19.3594646,-99.2886949,22.449741328450514,14.746962948415662,21.3497715343477,4.091805744886824,14.472142896614264
198,Quality Cars,"Prol. Centenario 50, Villa Verdún, Álvaro Obregón, 01810 Ciudad de México, CDMX, Mexico",,4.5,19.339833600000002,-99.263637,24.192137466033866,13.893809815034919,21.006752235216965,4.253258932834408,11.070614116234916
199,GRUPO SANTRO S DE RL DE CV,"Calz. de las Águilas 1109, San Clemente Sur, Álvaro Obregón, 01740 Ciudad de México, CDMX, Mexico",http://www.blackhorse.com.mx/,,19.3495971,-99.2246319,28.42949254418815,10.34171680708024,17.679071871502096,4.391243122271436,8.868914331585547
200,Audi Center Santa Fe,"Juan Salvador Agraz 60, Santa Fe, Contadero, Cuajimalpa de Morelos, 05109 Ciudad de México, CDMX, Mexico",http://www.audicentersantafe.com.mx/,3.6,19.3587733,-99.27726120000001,23.52768471268703,13.75441180941213,20.497378728383477,3.143303127695242,13.462143683816562
201,Lomas Ford Automotive,"Carr. México-Toluca 3006, El Molino, Cuajimalpa de Morelos, 05240 Ciudad de México, CDMX, Mexico",http://www.fordlomas.mx/,4.2,19.363826100000004,-99.2825011,23.2396090238489,13.943271559848263,20.541103877814823,3.2907513203724097,14.240630484767928
202,Acura Interlomas,"Via Magna #47, Bosque de las Palmas, 52786 Naucalpan de Juárez, Méx., Mexico",http://www.acurainterlomas.com/,4.3,19.4023485,-99.2756779,25.8757916716456,11.74295658691201,17.46289581566351,3.552094191159778,16.760181183246406
203,Toyota Xalapa,"P.º de los Tamarindos, Bosques de las Lomas, Cuajimalpa de Morelos, 05120 Ciudad de México, CDMX, Mexico",https://toyotaxalapa.com.mx/politica-de-privacidad.php,,19.3847766,-99.2558657,26.755683149091052,10.392601628810985,16.907042296955918,0.8409543114533379,13.948180220670618
204,Honda Interlomas,"Circuito Empresarial 5, Jesús del Monte, 52764 Naucalpan de Juárez, Méx., Mexico",http://www.hondainterlomas.com/,4.3,19.400615300000002,-99.2718101,26.12190488216324,11.390290701219119,17.217922041969935,3.1547855751095804,16.358141197036467
205,CBE BLINDAJES,"Prol. Av. Juárez 187, Cuajimalpa, Cuajimalpa de Morelos, 05370 Ciudad de México, CDMX, Mexico",http://www.cbe.mx/,5.0,19.3542053,-99.2927705,21.828202031451408,15.409005952991377,22.05302761276053,4.757321948269208,14.503459479019853
206,Nissan Surman Santa Fé,"Vasco de Quiroga 3880, Lomas de Santa Fe, Del. Cuajimalpa, Cuajimalpa de Morelos, 05300 Ciudad de México, CDMX, Mexico",http://www.nissansantafe.com.mx/,3.7,19.3613785,-99.27758309999999,23.6065943802862,13.631869645328742,20.32907335692355,2.9906899058556484,13.667804631161301
207,Volkswagen Monarquia Automotriz S.A. de C.V.,"Av. Insurgentes Sur 4017, Tlalpan Centro I, Tlalpan, 14400 Ciudad de México, CDMX, Mexico",http://www.vw-monarquia.com.mx/,4.4,19.2867677,-99.1754695,32.50787580077772,15.32600666977865,22.24569540353678,13.018254038010205,0.3273048288921469
208,"PICACHO AUTOMOTIVE GROUP, S.A. DE C.V.","Periferico Sur 4080, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",http://fordpicacho.mx/,4.2,19.3071701,-99.2117877,28.84960933590793,13.881359200429282,21.212041385852316,8.968764354606492,4.531813138648718
209,"COIN autosaccidentados.com / GLAFASA, S.A. DE C.V.","San Francisco 52, Huipulco, Tlalpan, 14370 Ciudad de México, CDMX, Mexico",http://autosaccidentados.com/,4.2,19.296924399999998,-99.1462138,35.62704860916946,14.330721480130038,20.718701995330672,14.448446578296549,3.474625773615636
210,Durkin Motors S.A. de C.V.,"Av. Insurgentes Sur 3175, Insurgentes Cuicuilco, Coyoacán, 04500 Ciudad de México, CDMX, Mexico",http://www.chevroletpedregal.com.mx/,4.1,19.3089989,-99.1870017,31.461216607385605,13.016235648846475,20.146155158731677,10.369880431311481,2.995539592941574
211,Tecnology For Card And Motors Cycles México,"Santa Ana Manzana 13 Lote 16, Verano, Tlalpan, 14276 Ciudad de México, CDMX, Mexico",,,19.265748499999997,-99.2003,29.921288968864502,17.97889017730987,25.133655454880532,13.599643798352623,3.2264406886655315
212,Farrera Insurgentes,"Av. Insurgentes Sur 4386, Tlalpan Centro II, Tlalpan, 14090 Ciudad de México, CDMX, Mexico",,,19.2811408,-99.1713255,32.93271549384981,15.927758681803981,22.775785117234726,13.775908416112088,0.6065621638415934
213,Lavado de inyectores y Escaner automotriz,"Congreso 103, Tlalpan Centro II, Tlalpan, 14000 Ciudad de México, CDMX, Mexico",,4.0,19.2807869,-99.1682978,33.25069129335506,15.95985195569589,22.760651084964714,14.009947276944295,0.909747764797722
214,Semi New Suryn,"Calz. de Tlalpan 5009, Tlalpan Centro II, Tlalpan, 14000 Ciudad de México, CDMX, Mexico",,3.7,19.2818482,-99.1653639,33.560013063514674,15.841578610722902,22.596575295706515,14.123283680378819,1.1721350431562925
215,Polaris Mexico City,"Avenida Insurgentes sur #3696 Planta baja, Tlalpan, Tlalpan Centro I, Tlalpan, 14060 Ciudad de México, CDMX, Mexico",,,19.294137699999997,-99.180788,31.981738926525086,14.559045868804594,21.569520828638606,12.033762225019375,1.2256882555866029
216,MÁS AUTOS PEDREGAL,"Periferico Sur & Calle 2 Pte., Isidro Fabela, Tlalpan, 14030 Ciudad de México, CDMX, Mexico",,5.0,19.30283,-99.176105,32.53747449448032,13.556672595419684,20.521058412058547,11.65738636936868,2.0935755094793516
217,Seminuevos Tlalpan,"Periferico Sur 4809, Arenal Tepepan, Tlalpan, 14610 Ciudad de México, CDMX, Mexico",,4.2,19.2859513,-99.1495519,35.22907643132645,15.488938419591976,21.955542867743812,14.966161927458256,2.820527657316024
218,GUIZAR AUTOMOTRIZ,"Av. del Iman 808, Joyas del Pedregal, Coyoacán, 04660 Ciudad de México, CDMX, Mexico",http://www.guizarautomotriz.com/,4.3,19.3060973,-99.1614854,34.099134824005176,13.167195787238684,19.881529011623215,12.559959761372303,2.907283246333924
219,TALLER AXA: RENAULT TEPEPAN,"Periférico Sur, Arenal Tepepan, Tlalpan, 14646 Ciudad de México, CDMX, Mexico",http://axa.mx/,3.9,19.282851,-99.144104,35.79578551973376,15.904250036389344,22.260887076797587,15.620758015737147,3.3862620180347447
220,Hyundai Tepepan,"Anillo Perif. Sur 6465, Valle Escondido, Tlalpan, 14610 Ciudad de México, CDMX, Mexico",http://hyundaitepepan.mx/,4.3,19.2825378,-99.1430641,35.9046840950188,15.954994177203973,22.290158975599642,15.725241358085832,3.496850534947179
221,VW Tepepan,"Calz México-Xochimilco 5149, Coapa, Guadalupe, Tlalpan, 14388 Ciudad de México, CDMX, Mexico",http://www.vwtepepan.com.mx/,4.1,19.284853100000003,-99.1426633,35.950555919439495,15.708443941702615,22.032203963216748,15.587171906179433,3.5371305141307485
222,Urmen Motors S.A. de C.V.,"Anillo Periférico (Blvd Adolfo Ruiz Cortines) 4268, Jardines del Pedregal, Coyoacán, 04500 Ciudad de México, CDMX, Mexico",,,19.305473000000003,-99.20334,29.713112736609208,13.782496998198166,21.05855812530999,9.599922036776396,3.71085345910216
223,Autos accidentados grupo dalisa.,"Coapa, Guadalupe Tlalpan, Tlalpan, 14388 Ciudad de México, CDMX, Mexico",https://www.grupodalimo.com.mx/,4.2,19.2827901,-99.1400177,36.225197555434,15.979883135818028,22.249642214107165,15.946861460752704,3.8157665500642963
224,Chevrolet Tepepan.,"Anillo Perif. 6611, San Juan Tepepan, Xochimilco, 16020 Ciudad de México, CDMX, Mexico",,4.3,19.2817788,-99.1376291,36.4751234305829,16.135333148438388,22.354885730534175,16.209980139743156,4.071699245737407
225,Chrysler Pedregal,"Anillo Perif. Blvd. Adolfo López Mateos 4186, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",http://www.automotores-soni.com.mx/,3.9,19.3063137,-99.2071363,29.32562730055609,13.811431891403013,21.1148184002265,9.303345696457622,4.080485994549834
226,Alfa Romeo Pedregal,"Boulevard Adolfo López Mateos 4186, Jardines del Pedregal, Álvaro Obregón, 01900 Alvaro Obregon, CDMX, Mexico",http://www.alfaromeopedregal.com.mx/,4.5,19.3063997,-99.20726040000001,29.31364420770912,13.806424088986674,21.110766714579125,9.288322670288943,4.096629344125906
227,Fiat,"Santa María Tepepan, 16020 Mexico City, CDMX, Mexico",,4.3,19.2817902,-99.1364176,36.60247457729292,16.1584586996698,22.351329520708326,16.305882248076394,4.1987633009161
228,Mitsubishi Coapa Ramsa,"Periferico Sur #6611, San, San Juan Tepepan, Xochimilco, 16020 Ciudad de México, CDMX, Mexico",http://www.mitsubishicoapa.mx/,4.2,19.281679500000003,-99.1363083,36.61386033368045,16.172721344956134,22.363410805910853,16.322574625510825,4.210938812776103
229,SEAT Pedregal,"Local 1, Anillo Perif. 4100, Jardines del Pedregal, Tlalpan, 01900 Ciudad de México, CDMX, Mexico",http://seat-pedregal.com.mx/,3.9,19.306884600000004,-99.2105368,28.97689638364954,13.866589438763384,21.19043252336856,9.062520813542994,4.405923325144222
230,Volkswagen MHA S.A. DE C.V.,"Periferico Sur 4100, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",http://www.vw-pedregal.com.mx/,4.0,19.306863,-99.210616,28.968364421709513,13.87162495832063,21.195831879392806,9.060332198356775,4.411347734681026
231,Mazda Picacho,"Periferico Sur 4080, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",,4.0,19.307097,-99.211309,28.898744558517656,13.871788978512065,21.199982115470927,9.001064059103093,4.485860651229718
232,Lincoln Picacho,"Periferico Sur 4080, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",http://lincolnpicacho.mx/,4.3,19.3071552,-99.2115647,28.872728074181392,13.874885827305713,21.204455213335862,8.981956969809104,4.511601314734415
233,Infiniti Pedregal,"Av. Insurgentes Sur 3155, Jardines del Pedregal de San Ángel, Coyoacán, 04500 Ciudad de México, CDMX, Mexico",https://www.infinitipedregal.com.mx/,4.1,19.3094847,-99.1870752,31.459282622921236,12.964497061206027,20.096715840627493,10.325436347134575,3.0483085928557174
234,Fame Toyota Perisur,"Anillo Perif. 4000 Bis, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",http://www.fameperisur.com/,4.1,19.3076801,-99.2143563,28.587523681376148,13.923623441862368,21.266769674253617,8.78703249828929,4.787266665363661
235,Auto Tianguis,"Periferico Sur 4809, Arenal Tepepan, Tlalpan, 14610 Ciudad de México, CDMX, Mexico",,3.6,19.285509100000002,-99.14924620000001,35.260157234441195,15.541267520393674,22.00185710818486,15.022931873022909,2.849118338657333
236,"Eficentrum Carso, S.A. De C.V.","Av. Insurgentes Sur 3500, Manantial Peña Pobre, Tlalpan, 14700 Ciudad de México, CDMX, Mexico",http://www.eficentrum.com/,4.3,19.2984989,-99.18350240000001,31.726231781377837,14.112347008421283,21.16956782850983,11.481090655046305,1.7827555325044468
237,KIA Pedregal FAME,"Blvd. Adolfo Ruíz Cortínes No. 4000 BIS, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",http://www.kiapedregal.mx/,3.9,19.307980399999998,-99.2153777,28.484598901985606,13.93187700974727,21.279618736100165,8.706627163107086,4.895324778761736
238,Honda Insur,"Av de los Insurgentes Sur 4386, La Joya, Tlalpan, 14090 Ciudad de México, CDMX, Mexico",http://hondainsur.com.mx/,4.4,19.280075699999998,-99.16882779999999,33.19458063100265,16.03934743498322,22.84739968971263,14.034254011338563,0.8931958529992149
239,Nissan Torres Corzo Insur,"Av. Insurgentes Sur 3195, Insurgentes Cuicuilco, Coyoacán, 04530 Ciudad de México, CDMX, Mexico",https://insur.gtcnissan.com/,4.2,19.3083333,-99.18722220000001,31.430443235008546,13.09274270867882,20.223376542940485,10.407949390644841,2.9363661609061076
240,Lince Automotriz,"Prol. División del Nte. 1969 B, Coapa, Ex de San Juan de Dios, Tlalpan, 14387 Ciudad de México, CDMX, Mexico",https://www.linceautomotriz.com/,4.4,19.2887145,-99.1289939,37.39702023553101,15.5858152174239,21.586758403011938,16.43890278276891,5.000640350618913
241,FIAT CHRYSLER -Ramsa Motors,"Anillo Perif. 6611-c, San Juan Tepepan, Xochimilco, 16020 Ciudad de México, CDMX, Mexico",https://autoangartepepan.mx/,3.8,19.281986399999997,-99.1349348,36.75852242573961,16.168332813210842,22.327789421961896,16.410861376565506,4.353264577179486
242,Das Weltauto.,"Av. Insurgentes Sur 4031, Sta Úrsula Xitla, Tlalpan, 14420 Ciudad de México, CDMX, Mexico",,4.3,19.2870504,-99.1754825,32.50736423505608,15.294857933790205,22.21530508798533,12.993306265167764,0.35723117447759095
243,BEST MOTORS,"Av de los Insurgentes Sur 4030, Tlalpan, 14000 Ciudad de México, CDMX, Mexico",,,19.2869572,-99.1748724,32.571182833254554,15.301309143795985,22.212690657685236,13.042313054094537,0.36837388442206037
244,Camiones Gr,"Av. Insurgentes Sur 4030, Tlalpan Centro II, Tlalpan, 14000 Ciudad de México, CDMX, Mexico",,,19.2869704,-99.1748745,32.5710022661643,15.299863192519103,22.211301610159964,13.04105100845014,0.36961928176049097
245,Mazda La Joya,"Av. Insurgentes Sur 4166, La Joya, Tlalpan, 14090 Ciudad de México, CDMX, Mexico",,4.4,19.281003100000003,-99.1711233,32.9538576604797,15.94232353205344,22.787066280551013,13.80117984577047,0.6326140797084555
246,TALLER AXA HONDA INSUR,"Av de los Insurgentes Sur 4386, Tlalpan, 14090 Ciudad de México, CDMX, Mexico",,,19.2801121,-99.1689034,33.186650037790315,16.03544490832769,22.844727783186784,14.026064266778135,0.8842893328139102
247,Seminuevos Gran Sur,"Av. Insurgentes Sur # 3733, Tlalpan, Miguel Hidalgo, 14410 Ciudad de México, CDMX, Mexico",,,19.2931506,-99.1795874,32.102192848771935,14.655303288018347,21.647084786062454,12.198652387703838,1.07883954065757
248,Auryn autos Sur,"Calz. de Tlalpan 5009, Tlalpan Centro II, Tlalpan, 14000 Ciudad de México, CDMX, Mexico",http://www.surynautos.com/,,19.2817959,-99.1653041,33.566242936351806,15.847413866625937,22.60136102654071,14.131785830921391,1.1794397553941014
249,Ramsa Motors,"Avenida San Fernando 557, Peña Pobre, San Fernando, Tlalpan, 14060 Tlalpan, CDMX, Mexico",,,19.2955658,-99.18006329999999,32.0665180825293,14.394048916551068,21.398123071151232,11.962967467111785,1.3486703891496494
250,Autos y Camionetas El Dolar S.A.,"Cristóbal Colón 742 Oriente, Chimalcoyoc, Xochimilco, 64000 Ciudad de México, CDMX, Mexico",,,19.2737978,-99.1672598,33.36393874368549,16.732540474149186,23.507582490361237,14.676441147819963,1.4690077340597
251,benny verificaciones,"n colonia, Volcán Chocai 2, Mirador 1a. Sección, Mirador 1ra Secc, Tlalpan, 14478 Ciudad de México, CDMX, Mexico",,4.2,19.2682487,-99.1757132,32.49192888021615,17.373926660126024,24.262586632779794,14.640311065734256,1.7356157119084623
252,Autos,"Villas del Pedregal, 04700 Mexico City, CDMX, Mexico",,,19.3031358,-99.1756937,32.58332942563467,13.519740768173191,20.47857183438518,11.664142895818868,2.1282801972873253
253,Grupo Dalisa,"Periferico Sur 5159, Guadalupe, Tlalpan, 04700 Ciudad de México, CDMX, Mexico",https://www.grupodalimo.com.mx/,,19.303161199999998,-99.1772961,32.415725587369614,13.530088151590695,20.51318944913503,11.543114149384667,2.1327089540563695
254,Operadora Cever Sa De Cv,"Anillo Perif. 5268, Villas del Pedregal, Coyoacán, 04539 Ciudad de México, CDMX, Mexico",,,19.3030549,-99.1735481,32.807339635211335,13.514342433809896,20.439376815549455,11.831619430120849,2.138025897329229
255,SEMINUEVOS SAN PEDRO,"Violeta #9, San Pedro Mártir, Tlalpan, 14650 Ciudad de México, CDMX, Mexico",,,19.2671706,-99.1657246,33.545692326459665,17.466079565915344,24.209599484635504,15.353593625454836,2.1616158672227277
256,Autos MADESA,"Ampl. Miguel Fernando Beltrán 17, Miguel Hidalgo 2da Secc, Miguel Hidalgo, 14250 Ciudad de México, CDMX, Mexico",http://autosmadesa.com/,,19.280658,-99.197616,30.16890469038209,16.30535530681568,23.471112718505328,12.256238117309602,2.269466993161803
257,surmotorseminuevos.mx,"Periferico Sur 4809, Arenal Tepepan, Tlalpan, 14610 Ciudad de México, CDMX, Mexico",https://www.surmotorsseminuevos.mx/,,19.3012422,-99.1636551,33.828487483181746,13.697468860842756,20.447523142739787,12.732088853624257,2.3332442840075145
258,PERIAUTOS,"Periferico Sur 7455, Xochimilco, Tlalpan, 04739 Ciudad de México, CDMX, Mexico",,3.0,19.3010447,-99.1623176,33.96710227476301,13.723041147436334,20.447620487030402,12.85222191661369,2.3987705440228617
259,Mitsubishi Coapa,"Av. Periférico Sur #6611-C, y ZONA METROPOLITANA, San Juan Tepepan, Tlalpan, 16020 Ciudad de México, CDMX, Mexico",http://mitsubishi-coapa.mx/,,19.3010447,-99.1623176,33.96710227476301,13.723041147436334,20.447620487030402,12.85222191661369,2.3987705440228617
260,Autos La Libre,"Pueblo Quieto, 04739 Mexico City, CDMX, Mexico",,,19.3006102,-99.16038950000001,34.16580935473264,13.778971542879487,20.46591935425561,13.036977483598491,2.4921445906658426
261,Autofin,"Local 121C, Anillo Perif. 5550, Pedregal de Carrasco, Tlalpan, 04700 Ciudad de México, CDMX, Mexico",,3.5,19.306293,-99.16558,33.67244434012541,13.135553896029862,19.929020899862014,12.213946156275302,2.721051410032573
262,seminuevos vema,"Periferico Sur 4809 arenal tepepan deleg, Arenal Tepepan, Tlalpan, 14610 Ciudad de México, CDMX, Mexico",http://www.seminuevosvema.com.mx/,5.0,19.285523,-99.1487461,35.312743865280886,15.545934721958155,21.996357005281432,15.060650726930424,2.9016796323420797
263,Autos compra,"Arenal Tepepan, Tlalpan, 14610 Ciudad de México, CDMX, Mexico",,,19.2853335,-99.14827259999998,35.3620773214278,15.57278054085758,22.01363937686417,15.111550971229304,2.950171416762988
264,Alberto Nissan,"Av. Insurgentes Sur 3195, Insurgentes Cuicuilco, Coyoacán, 04530 Ciudad de México, CDMX, Mexico",,,19.308367800000003,-99.18723670000001,31.429324068307203,13.089231371607152,20.220138492983676,10.404112627054573,2.940476985375259
